YEAR,QUARTER,ID,INDUSTRY,CPI.csv1,CPI.csv2,CPI.csv3,CPI.csv4,CPI.csv5,CPI.csv6,CPI.csvGA,CPI.csvGB,
1969,1,69,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,70,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,72,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,74,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,75,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,78,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,79,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,500,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,501,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,502,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,80,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,504,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,82,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,505,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,83,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,506,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,84,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,507,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,508,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,86,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,509,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,87,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,88,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,89,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,510,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,512,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,90,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,513,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,92,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,93,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,516,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,94,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,95,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,518,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,519,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,98,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,99,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,520,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,521,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,523,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,524,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,404,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,525,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,405,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,526,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,406,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,527,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,407,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,528,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,408,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,529,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,409,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,530,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,410,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,531,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,411,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,532,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,412,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,533,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,413,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,534,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,414,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,535,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,415,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,536,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,416,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,417,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,538,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,418,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,539,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,419,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,540,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,420,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,541,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,421,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,542,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,422,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,543,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,423,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,544,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,424,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,545,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,425,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,546,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,426,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,427,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,548,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,428,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,549,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,429,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,550,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,430,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,551,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,431,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,552,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,432,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,553,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,433,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,554,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,434,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,555,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,435,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,556,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,436,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,557,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,437,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,558,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,438,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,559,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,439,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,560,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,440,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,561,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,442,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,563,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,443,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,564,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,444,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,445,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,446,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,447,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,568,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,448,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,570,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,450,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,571,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,451,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,572,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,452,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,574,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,454,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,575,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,455,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,576,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,456,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,577,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,457,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,578,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,458,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,579,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,580,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,581,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,461,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,462,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,583,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,100,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,463,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,584,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,464,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,102,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,465,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,466,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,467,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,105,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,106,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,469,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,470,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,471,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,472,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,110,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,473,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,474,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,475,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,476,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,10,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,12,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,13,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,15,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,16,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,18,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,19,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,480,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,481,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,483,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,484,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,485,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,2,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,486,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,3,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,487,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,4,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,488,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,5,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,489,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,9,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,20,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,21,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,23,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,25,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,27,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,490,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,493,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,495,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,496,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,497,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,498,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,499,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,30,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,31,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,35,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,36,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,39,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,40,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,41,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,42,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,43,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,44,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,46,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,47,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,51,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,53,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,54,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,55,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,58,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,60,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,61,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,62,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,63,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,65,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,66,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,67,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,68,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,69,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,70,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,72,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,74,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,75,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,78,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,79,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,500,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,501,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,502,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,80,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,504,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,82,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,505,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,83,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,506,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,84,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,507,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,508,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,86,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,509,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,87,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,88,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,89,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,510,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,512,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,90,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,513,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,92,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,93,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,516,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,94,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,95,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,518,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,519,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,98,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,99,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,520,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,521,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,523,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,524,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,2,404,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
